modelo,fabricacao,quantidade
Palio ESSENCE 1.6 Flex 16V 5p,2014,1
C-180 1.6 Turbo 16V 156cv Aut.,2015,1
Fox City 1.0 Mi 4p,2008,1
HB20X Premium 1.6 Flex 16V Aut.,2014,1
ONIX HATCH LS 1.0 8V FLEXPOWER,2013,1
CBR 600 RR,2008,1
KA 1.0 8V,2010,1
L-1113 2p (diesel),1976,1
Siena 1.0,2007,1
Civic Sedan EX 1.6 16V Aut. 4p (nacion.),2000,1
DUSTER DYNAMIQUE 2.0 4X4 16V H,2019,1
XC 60 T-5 R-DESIGN 2.0 AWD 5p,2018,1
SAVEIRO CROSS 1.6,2017,1
YBR 125 K,2005,1
DOBLO HLX 1.8 MPI FLEX,2011,1
UNO ATTRACTIVE 1.0 EVO Fire Flex 8V 5p,2016,1
SANDERO EXPRESSION 1.6 8V HI-F,2012,1
GOLF GTI 2.0 TSI 220CV,2015,1
GSX 1300-R Hayabusa,2010,1
OUTLANDER GT 3.0 V6,2014,1
8.120,2001,1
MEGANE SEDAN DYNAMIQUE 2.0 16,2007,1
CARGO 1317 E T,2007,1
2500 LARAMIE SLT 6.7 TDI  CD 4x4 Diesel,2012,1
STRADA ADVENTURE LOCKER 1.8 CD,2011,1
F 250 XLT 3.9 4X4 CD TB D,2008,1
TIGGO 5X TXS,2021,1
Ranger XLS 2.5 16V 4x2 CS,2013,1
Fusion SEL 2.3 16V  162cv Aut.,2006,1
MACAN 2.0 TURBO 237CV,2019,1
COROLLA,2015,1
Punto Sporting 1.8 Flex 16v,2013,1
CBR 650 R,2020,1
SPACEFOX  TREND I MOTION 1.6 T. Flex 8v,2012,1
308 GRIFFE 1.6 TURBO FLEX 16V,2016,1
VOYAGE 1.0 MC4,2020,1
C3 GLX 1.6 16V FLEX,2008,1
Corolla ALTIS 2.0 Flex 16V Aut.,2014,1
CITY Sedan EXL 1.5 Flex  16V 4p Aut.,2017,1
ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.,2016,1
TRACKER LTZ 1.4 Turbo 16V Flex 4x2 Aut.,2016,1
PCX 150 DLX,2017,1
F 850 GS Adventure Premium,2021,1
CRUZE LT 1.4 16V Turbo Flex 4p Aut.,2021,1
Tucson 2.0 16V Aut.,2009,1
CG 150 TITAN-KS,2005,1
CB 650F,2015,1
F 800 GS 798cc,2014,1
F 750 GS Premium,2018,1
COBALT LT 1.4 8V FlexPower 4p,2019,1
UNO SPORTING 1.4 EVO FIRE FLEX,2012,1
ASTRA HATCH ADVANTAGE 2.0 FLEX,2009,1
Polo1.0 Flex 12V 5p,2020,1
Master 2.3 dCi Furgão 16V Diesel,2013,1
CELTA LS 1.0 MPFI FLEX,2005,1
Focus 1.6 16v,2006,1
FREEMONT 2.4 16V 5p Aut.,2013,1
UNO WAY 1.4 EVO FIRE FLEX,2012,1
CIVIC SEDAN LXL 1.7 16V 115CV,2004,1
ONIX HATCH LS 1.0 8V FLEXPOWER,2015,1
Astra Advantage 2.0 MPFI FlexPower 8V 3p,2005,1
ARGO DRIVE GSR 1.3 8V Flex,2019,1
VOYAGE 1.0 MI TOTAL FLEX,2011,1
RANGE R. VEL. R-DYN. SE 3.0 AU,2021,1
SOFTAIL DeLuxe 1450cc,2013,1
S 10 PICK-UP LT 2.8 CD TDI,2014,1
SANDERO STEPWAY 1.6 16V HI-FLE,2009,1
SPIN ACTIV 1.8 8V ECONO. FLEX,2018,1
RANGER XL 2.2 4X4 CD DIESEL .,2012,1
UNO atractive,2019,1
Gol GL 1.8,1991,1
NOVO GOL 1.6 TOTAL FLEX,2011,1
F-600,1976,1
COMPASS LIMITED 2.0 4X4 DIESEL,2020,1
Fit  LX 1.4 Flex 8v Aut,2009,1
X16 2000w,2023,1
R 1150 RT,2003,1
FH 13 400 6X2,2008,1
TORO RANCH 2.0 16V 4X4 DIESEL,2023,1
SAVEIRO CITY 1.6 MI TOTAL FLEX,2009,1
C3 GLX 1.4 Flex 8V,2011,1
VOYAGE 1.6 MSI FLEX 16V 4P AUT.,2021,1
T-CROSS 1.0 TSI FLEX 12V 5P AU,2020,1
Tiggo 2.0 16V  5p,2011,1
GSX-S 750,2021,1
Uno Mille 1.0 Fire 2p,2002,1
DUSTER Dynamique 2.0  Hi-Flex 16V Aut.,2012,1
Sentra S 2.0 FlexStart 16V Aut.,2016,1
YZF R-6 600,2007,1
YZF R-1 1000,2005,1
YBR 125 E,2001,1
Accord Sedã LX 2.0 16V 150cv Aut,2006,1
Ka+ Sedan 1.0 TiCVT Flex 4p,2020,1
CB 500F,2023,1
GLA 200 Advance 1.6 TB 16V 156cv Aut.,2016,1
GOL 1.0 FLEX 12V 5P,2019,1
VT 600 C SHADOW,2004,1
CRUZE LTZ 1.4 16V TURBO FLEX 4,2019,1
Corolla XEi 2.0 Flex 16V Aut.,2020,1
HB20 For You 1.0 Flex 12V 5p,2014,1
COROLLA XEI 2.0 FLEX,2017,1
COMMANDER OVERL. TD380 2.0 4X4,2022,1
VERSA SL 1.6 16V FLEXSTART 4P,2018,1
E-Pace R-Dynamic S 2.0 AWD 249cv Aut.,2018,1
430I CABRIOLET SPORT 2.0 TB 25,2017,1
VULCAN S 650,2019,1
KA 1.0 SEL TICVT FLEX,2016,1
MOBI LIKE,2021,1
MOBI LIKE 1.0 FIRE FLEX 4P.,2020,1
Fox Plus 1.6Mi 4p,2006,1
SPACEFOX SPORTLINE 1.6 MI T FL,2010,1
11-130 2p (diesel),1986,1
Cherokee Limited 3.7 4x4 V6 12V Aut.,2012,1
LOGAN Expression 1.6 16V 4p,2018,1
T-Cross Sense 1.0 TSI Flex 5p Aut.,2023,1
TRACKER LTZ 1.2 Turbo 12V Flex Aut.,2020,1
IDEA ADVENTURE 1.8 MPI FLEX,2007,1
CLIO SEDAN RT 1.6 16V,2004,1
FUSCA 1300,1982,1
ETIOS X PLUS1.5 FLEX 16V 5P ME,2020,1
Fit EX 1.5 Flex Aut,2017,1
CORSA SEDAN PREMIUM 1.0 MPFI,2005,1
Gol 1000 Mi 16V Ouro 4p,1999,1
CITY Sedan EX 1.5 Flex 16V 4p Aut.,2011,1
STRADA FREEDOM 1.3 FLEX 8V  CS,2023,1
Celta Energy 1.4 8v 85 cv 3p,2004,1
GSX-R 750 W SRAD,2008,1
Fusion Titanium 2.0 GTDI EcoBo. Awd Aut,2015,1
Hilux SW4 4x4 3.0 8V TB Diesel,1998,1
VERSA SV 1.6 16V FLEXSTART  AU,2017,1
DAYTONA 675R,2013,1
Classe A 200 CGI 1.6 TB Style 156cv Aut.,2014,1
CRUZE LT 1.4 16V TURBO FLEX 4P,2016,1
Fit LX 1.5 Flexone 16V 5p Aut.,2019,1
Corsa Milenium  1.0 MPF,2001,1
SOUL 1.6 Aut,2010,1
LIVINA X-GEAR SL 1.8 Flex F Aut,2012,1
Clio RN 1.0 5p,2000,1
Maverick Hybrid 2.5 Aut.,2023,1
T-CROSS 1.0 TSI FLEX 12V 5P AUT,2021,1
Focus 2.0 16V Flex Aut,2015,1
13-180 E WORKER,2005,1
HAB20,2015,1
Kombi Luxo,1996,1
STRADA FREEDOM 13CS,2020,1
XE 2.0 Turbocharged R-Sport 240cv Aut.,2018,1
ML-350 3.0 V6 224cv 4x4 Diesel,2009,1
NXR 160 Bros ESDD FLEXone,2023,1
HB20 Premium 1.6 Flex 16V Aut.,2013,1
XTZ 250 LANDER CAPITÃO AMÉRICA FLEX ABS,2022,1
BOULEVARD M1500,2013,1
Civic Sedan EXL 2.0 Flex 16V Aut.4p,2021,1
SANDERO STEPWAY 1.6 16V HI-FLE,2008,1
NXR 160 Bros,2018,1
Fiesta SE 1.0 8V Flex 5p,2014,1
CB 500X,2017,1
Q3 1.4 TFSI 150CV S-TRONIC,2016,1
F 800 GS Adventure,2015,1
COMMANDER OVERLAND T270 1.3 TB,2022,1
XL 1200X FORTY EIGHT Sportster,2015,1
YS 150 Fazer SED,2017,1
SH 300i,2019,1
MAXSYM 400i,2023,1
T-CROSS HIGHLINE 1.4 TSI FLEX,2019,1
FIESTA SEDAN 1.6 FLEX,2010,1
JETTA 2.0 TSI TIPTRONIC,2012,1
Palio ELX 1.0 mpi Fire 16v 4p (25 anos),2001,1
Tucson 2.0 16V Aut.,2008,1
CG 125 TITAN,1995,1
MARCH SV 1.6 16V Flex Fuel,2015,1
CLC 200 Kompressor 1.8 184cv Aut.,2009,1
XRE 300 ABS,2016,1
Passat Variant Turbo 2.0 FSI Tiptron. 5p,2013,1
UNO ATTRACTIVE 1.0 EVO Fire Flex 8V 5p,2014,1
T-CROSS TSI,2022,1
RANGER LIMITED 3.2 20V 4X4 CD,2018,1
ETIOS XLS 1.5 Flex 16V 5p Mec.,2012,1
HB20 SEDAN 1.0 COMFORT PLUS,2018,1
SAVEIRO CITY 1.6 MI TOTAL FLEX,2008,1
Clio Dynamique 1.6 16V 110cv 3p,2004,1
elantra gls,2012,1
MERIVA JOY 1.4 ECONOFLEX,2011,1
CRUZE LT 1.8 16V FlexPower 4p Aut.,2012,1
Corolla ALTIS 2.0 Flex 16V Aut.,2016,1
GSX-R 1000 R,2019,1
31-280 E CONSTELLATION 6X4,2020,1
8.120,2005,1
FIESTA SEL 1.6 16V FLEX MEC. 5,2017,1
P-114 GA 340 4x2 NZ 2p (diesel),2006,1
A3 SEDAN1.8 16V TB FSI 180CV S,2015,1
VOYAGE 1.6,2019,1
IMMC OUTLANDER,2016,1
17-190 E CONSTELLATION,2021,1
COOPER S CLUBMAN 2.0 AUT.,2016,1
ethios -x,2015,1
YBR 125 K,2001,1
Uno Mille 4p,1999,1
Fiesta SE 1.6 8V Flex 5p,2014,1
ASTRA HATCH ADVANTAGE 2.0 FLEX,2008,1
FZ15 150 FAZER FLEX,2023,1
V40 T-4 Aut.,2013,1
DAILY CITY 30S13 Chassi 2p (diesel),2018,1
Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2014,1
CRONOS DRIVE 1.3 8V Flex,2022,1
ix35 2.0 16V 170cv 2WD aut,2010,1
Pajero Sport HPE-S 2.4  4x4 Diesel Aut.,2023,1
S 10 PICK-UP LTZ 2.8 CD 4X4 TD,2014,1
Ducato Multi Long. 2.3 T.Alto ME Diesel,2016,1
COMPASS LONGITUDE 2.0 4X2 FLEX,2019,1
MT-09 850cc,2015,1
up! Pepper 1.0 TSI l Flex 12V 5p,2017,1
KA GL 1.0i Zetec Rocam,2003,1
FIESTA 1.6 FLEX,2012,1
GOL CITY 1.0 MI,2004,1
Fox Connect 1.6 Flex 8V 5p,2020,1
STRALIS 600-S44T TA 6X2 EUROT,2018,1
CRETA PRESTIGE 2.0 16V FLEX AU,2020,1
Parati LS,1985,1
KA+ SEDAN 1.0 TICVT FLEX,2016,1
120iA 2.0 156cv,2009,1
CROSS up! 1.0 T. Flex 12V 5p,2015,1
320 IA 2.0 TURBO,2023,1
can-am Spyder 990 RS,2010,1
F-1000 SC Super Série,1994,1
Maverick Lariat FX4 2.0 EcoBoost Aut.,2022,1
ETIOS X SD 1.5,2014,1
-BENZ/ACCELO 915C,2006,1
FZ25 250 FAZER PANTERA NEGRA FLEX,2021,1
Mustang GT Premium 5.0 V8,2018,1
SPORTAGE EX 2.0 16V FLEX,2018,1
Siena EL 1.4 mpi Fire Flex 8V 4p,2015,1
G 440 A 6X4 (E5),2012,1
YARIS XL SEDAN 1.5 FLEX 16V 4P,2019,1
Yaris HA XLS 1.5 automatico,2020,1
GSX-R 750 W SRAD,2009,1
Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2007,1
HB20X Style 1.6 Flex 16v Mec.,2017,1
PRISMA Sed. LT 1.4 8V FlexPower 4p,2014,1
608 2p (diesel),1986,1
HB20 Comfort Plus 1.6 Flex 16V Aut.,2016,1
Passat  Special,1984,1
ACCELO 815 (E5),2016,1
Frontier XE CD 4x4 2.3 Bi-TB D,2019,1
R 1200 GS Adventure,2010,1
Corolla XLi 1.8 Flex mec,2008,1
24-330 E Constel. 6x2 2p (diesel)(E5),2020,1
GLC 250 Highway 4MATIC 2.0 TB Aut.,2019,1
CLS-400 3.5 V6 Bi-Turbo 333cv Aut.,2015,1
KA GL Image 1.0i,2001,1
Bora 2.0 aut,2006,1
chevrolet onix mto 10,2017,1
AIRCROSS Live 1.5 Flex 8V 5p Mec.,2016,1
LIVINA S 1.8 16V Flex Fuel Aut.,2012,1
NXR 160 Bros ESD FLEXone,2015,1
R 1250 GS Premium HP,2019,1
Nivus Comfortline 1.0 200 TSI Flex Aut.,2020,1
ETIOS XS 1.5 Flex 16V 5p Mec.,2015,1
Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,2011,1
GLA 200 Advance 1.6 TB 16V 156cv Aut.,2014,1
Saveiro 1.6 Mi Total Flex,2013,1
Ka 1.0 SE TiVCT Flex 5p,2017,1
Range R. EVOQUE SI4 HSE Dynamic 2.0 Aut.,2015,1
Ducato Cargo Curto 2.3 ME Diesel,2013,1
S 1000 RR,2011,1
ADV 150,2020,1
VIRTUS Highline 200 TSI 1.0 Flex 12V Aut,2020,1
VOYAGE 1.0 8V 4P,2011,1
CELTA LT 1.0 MPFI FLEX,2011,1
ONIX,2019,1
SAVEIRO TRENDLINE 1.6 TOTAL FL,2022,1
T40 1.5 JET Flex 16V 5p Mec.,2017,1
Parati GLS 1.8,1990,1
FOX PEPPER 1.6 FLEX 16V,2015,1
TT 2.0 16V TB FSI S-TRONIC,2015,1
NC 750X ABS,2023,1
DAILY 35S14HDCS,2011,1
RANGER XLS 2.2 4X4 CD DIESEL A,2016,1
MULTISTRADA 950 S,2021,1
C-180 CGI EXCLUSIVE 1.6 TB 16V,2015,1
hrv,2018,1
AIRCROSS Live 1.6 Flex 16V 5p Aut.,2016,1
FIORINO FURGAO CELEB EVO 1.4 F,2015,1
12.140 TB,1999,1
HILUX SW4 SRV 4X2 27 FLEX 16V,2021,1
Sorento 2.4 16V 174cv 4x2 Aut.,2014,1
XY 150-GY,2011,1
LS-1929 2p (diesel),1983,1
FOX CITY 1.0 MI TOTAL FLEX,2005,1
XT 660 R,2009,1
ACCELO 1016 (E5),2012,1
PRISMA  Sed. LT  1.4 8V Econof,2009,1
Palio ELX 1.0 Fire,2010,1
X6 XDRIVE 40I M SPORT 3.0 BI-T,2020,1
ASX OUTDOOR 2.0 4X4 16V 160 CV,2016,1
Uno Mille 2p,2002,1
Classe B 200 CGI 1.6 TB Sport 156cv Aut,2013,1
KA 1.0i Zetec Rocam,2000,1
SOFTAIL FX,2005,1
Saveiro CROSS 1.6 Mi Total Flex 8V CE,2013,1
Polo 1.6 Mi Total Flex,2008,1
DUSTER 1.6 Hi-Flex 16V Mec,2015,1
Fiesta SEL 1.6 16V Flex Mec. 5p,2017,1
Strada Adventure 1.8 Flex  CE,2010,1
CB TWISTER 250cc,2016,1
Toro Volcano 1.3 T270 4x2 Flex Aut.,2021,1
XRE 300,2012,1
L200 Triton HPE 3.2 CD TB Int.Diesel Aut,2014,1
Fox 1.0 Mi Total Flex 8V 5p,2013,1
FAT BOB FXFBS,2021,1
F 800 GS 798cc,2016,1
Fit CX 1.4 Flex 16V 5p Mec.,2014,1
COBALT LT 1.8 8V Econo.Flex 4p Mec.,2014,1
F 800 GS Adventure,2013,1
CB 1000R Black Edition,2022,1
CG 125 FAN ES,2009,1
YBR 125 FACTOR K,2012,1
TGX 28.440 6x2 2p (diesel)(E5),2018,1
Fox City 1.0 Mi 4p,2009,1
R 1100 GS,1998,1
Strada 1.3 mpi Fire 8V 67cv CE,2003,1
XC 60 2.0 T5 240cv 5p,2014,1
Fiesta Supercharger 1.0 8V 95cv 5p,2003,1
SPACEFOX TREND 1.6 TOTAL FLEX,2012,1
PALIO WAY 1.0 FIRE FLEX 8V,2014,1
BOULEVARD M800,2007,1
KA CLX 1.3i 3p,1997,1
Clio RL Authent 1.0 16v 5p,2003,1
SOFTAIL DeLuxe 1584cc,2014,1
CITY SEDAN EX 1.5 FLEX 16V 4P,2019,1
GLE-400 3.0 TB 4MATIC DIESEL A,2022,1
C3 PICASSO GLX 1.5 FLEX,2012,1
UP! MOVE I MOTION 1.0 T. FLEX,2015,1
C3 SONORA 1.6 FLEX,2010,1
LA-1113,1973,1
S 10 PICK-UP LT 2.8 CD TDI,2016,1
Palio 1.0 ECONOMY Fire Flex 8V 2p,2010,1
Golf GTi 2.0 TSI 220cv Aut.,2013,1
320iA GP 4p,2016,1
MARCH SV 1.6 16V Flex Fuel,2013,1
Jumper 2.3 Furgão TB Diesel,2014,1
JUMPY CARGO 1.5 TURBO DIESEL,2022,1
F 250 XLT 3.9 4X4 CD TB D,2009,1
206 Soleil 1.6 16v 110cv 5p,2001,1
VULCAN VN 900 CLASSIC,2009,1
MASTER 2.3 DCI FURGAO 16V D,2013,1
Golf Comfort. 200 TSI 1.0 Flex 12V Aut.,2018,1
PUNTO ATTRACTIVE,2013,1
HB20 Premium 1.6 Flex 16V Aut.,2015,1
ACTYON SPORTS 2.0 16V 141cv Diesel,2010,1
2500 LARAMIE SLT 6.7 TDI  CD 4x4 Diesel,2016,1
YS 150 Fazer SED,2018,1
Polo Highline 200 TSI 1.0 Flex 12V Aut.,2018,1
NXR 160 Bros,2017,1
HILUX D4-D 4X4 2.5 16V TB D,2009,1
NXR 150 Bros ES MIX Flex,2011,1
VT 750 SHADOW,2010,1
Sprinter 415 Furgão E.L.T.Alt. 2.2 Dies.,2012,1
R 1250 GS Adventure Premium Exclusive,2019,1
Master 2.5 dCi Chassi 16V 115cv Diesel,2012,1
CB 500X,2018,1
STREET TRIPLE 675R,2014,1
KICKS SV 1.6 16V FLEXSTAR AUT.,2021,1
ETIOS XLS 1.5 Flex 16V 5p Mec.,2014,1
HB20S Premium 1.6 Flex 16V Mec. 4p,2014,1
Camry LE,1994,1
S 10 PICK-UP LTZ 2.4 CD FLEXPO,2013,1
UNO WAY XINGU 1.0 EVO F FLEX,2012,1
CRUZE LT 1.8 16V FlexPower 4p Aut.,2014,1
Clio Authentique Hi-Flex 1.0 16V 3p,2006,1
13-180 E Constellation 2p (diesel),2008,1
Fiesta 1.0 8V Flex 5p,2009,1
CR-V 2.0 16V Aut.,2005,1
SENTRA 2.0 SL 16V FLEX,2015,1
JETTA 2.0 TSI TIPTRONIC,2014,1
VIRTUS COMFORT. 200 TSI 1.0 FL,2020,1
SORENTO 3.5 V6 24V 4X4 278 CV,2011,1
WORKER 125,2022,1
Ka 1.0 SE Plus TiVCT Flex 5p,2014,1
R 1200 GS TRIPLE BLACK,2016,1
SAVEIRO CROSS 1.6 T.FLEX 16V C,2022,1
GRAND SIENA TETRAFUEL 1.4 EVO,2014,1
Kwid Zen 1.0 MT-2022/2023,2023,1
Master 2.3 dCi Chassi 16V Diesel,2014,1
Tiggo 2 ACT 1.5 16V Flex Aut.5p,2018,1
CAMRY XLE 3.5 24V,2014,1
PT Cruiser Cabrio 2.4 16V 143cv 2p,2007,1
CG 150 Start FLEXone,2016,1
Corolla XLi 1.6 16V 110cv Aut.,2008,1
C3 Live 1.0 Flex 6V 5p Mec.,2023,1
BIZ 125+,2010,1
L200-TRITON SPORT HPE 2.4 CD D,2021,1
MOBI TREKKING 1.0 FLEX 5P.,2020,1
LOGAN SEDAN EXPRESSION 1.0 16V,2015,1
Q5 2.0 16V TFSI 225CV QUATTRO,2014,1
RANGER LIMITED 3.2 20V 4X4 CD,2017,1
Lancer 2.0 16V 160cv Mec.,2015,1
Palio 1.0 4p,2016,1
CIVIC EXL,2017,1
DOBLO ADVENTURE ER 1.8 MPI,2005,1
Jumper 2.3 Vetrato Exec. 16Lug. TB Dies.,2015,1
GRAND LIVINA S 1.8 16V FLEX,2011,1
A3 1.8 Turbo 3p Mec.,2000,1
UNO ATTRACTIVE 1.4 EVO FIRE FL,2010,1
YBR 150 FACTOR E,2015,1
Defender 90 TDI CSW Diesel,2000,1
T80 2.0 Turbo 16V 5p Aut.,2019,1
PRISMA Sed. LTZ 1.4,2015,1
R 1250 GS Adventure Premium Triple Black,2023,1
Clio Hi-Flex 1.0 16V 3p,2012,1
Courier Van 1.6 Flex (carga),2006,1
PALIO 1.0 FIRE FLEX,2006,1
AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2013,1
CG 160 TITAN FLEXone,2022,1
S 10 PICK-UP LT 2.4 CD FLEX PO,2013,1
GOL 1.6 MSI FLEX 8V 5P,2021,1
AMAROK SE CD 2.0 16V TDI 4x4 Diesel,2011,1
STRADA WORKING 1.4 MPI FIRE FL,2013,1
HILUX SW4 SRX 4X4 2.8 TDI 16V,2023,1
Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,2012,1
CG 125 FAN,2015,1
UP! WHITE 1.0 FLEX 12V,2014,1
Opala Diplomata,1990,1
ARGO DRIVE 1.0,2019,1
S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut,2022,1
Celta Life 1.0 MPFI 8v FlexPower 3p,2006,1
G 420 A 4X2,2010,1
HB20X DIAMOND 1.6 FLEX 16V AUT,2020,1
MARCH 1.0 16V Flex Fuel 5p,2011,1
Up! move 1.0 TSI Total Flex 12V 5p,2015,1
KWID Intense 1.0 Flex 12V 5p Mec.,2020,1
Tucson GLS 1.6 Turbo 16V Aut.,2019,1
MOTO ou TRICICLO PROTOTIPO,2020,1
S 10 PICK-UP LTZ 2.8 CD 4X4 TD,2012,1
Uno Mille 1.0,1995,1
SPORTAGE EX 2.0 16V FLEX,2017,1
Q7 3.0 V6 TFSI 334cv Quattro Tip. 4p,2014,1
EV1 Sport 3000W (elétrica),2023,1
Factor,2020,1
Palio Weekend Stile 1.6 mpi 16V 4p,1998,1
Clio Hi-Flex 1.0 16V 5p,2012,1
320 IA GT 2.0 TURBO 16V 184CV,2016,1
COMPASS LONG. TD 350 2.0 4X4 D,2022,1
Ram 2500 LARAMIE SLT 6.7 TDI CD 4x4 Dies,2011,1
YBR 125 FACTOR E,2013,1
HB20S DIAMOND PLUS 1.0 TB FLEX,2020,1
LS-1634 3-Eixos 2p (diesel),2002,1
Palio 1.0 Fire Flex 4p,2014,1
CLIO SEDAN RL 1.0 16V,2005,1
Corolla XEi 1.8 Flex aut,2009,1
Gol CL  1.6,1990,1
FUSION 2.5L I-VCT FLEX,2015,1
CBR 600 F,1999,1
SPIN LTZ 1.8 8V Econo.Flex 5p Mec.,2015,1
CORSA SEDAN CLASSIC LIFE 1.0 V,2005,1
ARGO DRIVE GSR 1.3 8V FLEX,2019,1
PRIUS HYBRID 1.8 16V 5p Aut.,2019,1
HR 2.5 TCI HD RS,2010,1
206 Soleil 1.6 16v 110cv 5p,2003,1
207 XS 1.6 FLEX,2011,1
Scudo Multi 1.5 16 V Turbo Diesel,2022,1
DUSTER ZEN 1.6 16V FLEX MEC.,2020,1
Picanto EX 1.0 flex mec,2012,1
9-150 E DELIVERY 2p (diesel),2009,1
MOBI DRIVE GSR 1.0 FLEX 6V 4P,2018,1
Axor 3344 6x4 (E5),2013,1
S 10 PICK-UP EXECUTIVE 2.4 CD,2009,1
Partner Furgão 1.6 16V,2012,1
R 1250 GS Premium Rallye,2021,1
Ka 1.0 SE TiVCT Flex 5p,2018,1
ELITE 125,2021,1
AZ 01 50cc,2022,1
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.,2019,1
STREET TRIPLE 675,2014,1
XY 50-Q2 JET,2023,1
Fiorino Furg.1.3 Fire Flex,2012,1
FUSCA 1300,1968,1
CG 125 FAN,2013,1
PRISMA SEDAN LT 1.4 ECONOFLEX,2011,1
ONIX SED. Plus PREM. 1.0 12V TB Flex Aut,2020,1
ford focus s 1.6 h,2013,1
Jumper 2.3 16Lug. TB Diesel,2013,1
T40 1.5 JET Flex 16V 5p Mec.,2018,1
J3 1.4 16V 5p Mec.,2013,1
C3 FEEL 1.0 FLEX 6V 5P MEC.,2023,1
Sorento 2.4 16V 174cv 4x2 Aut.,2012,1
STRADA WORKING 1.4 MPI FIRE FL,2015,1
LOGAN Expres. 1.0,2009,1
TORO FREEDOM 2.0 16V 4X4 DIESE,2019,1
ARGO HGT 1.8 16V FLEX AUT.,2017,1
TIIDA S 1.8 Flex  mec,2008,1
Fox Comfortline 1.0 Flex 8V 5p,2014,1
S10 P-Up Advantage 2.4 MPFI F.Power CS,2011,1
STONIC SX 1.0 TB AUT. (HIBRIDO,2021,1
NOVA SAVEIRO RD,2019,1
T-Cross Highline 1.4 TSI Flex 16V 5p Aut,2022,1
Palio Celebration 1.0 Fire Flex 8V 2p,2007,1
S10 Pick-Up Std. 2.2 EFI,1997,1
Meriva 1.8 MPFI 8V 102cv,2002,1
24-280 E CONSTELLATION 6X2,2021,1
TRACKER Midnight 1.4 Turbo Flex Aut.,2018,1
NXR 150 Bros KS MIX,2011,1
SCOUT,2016,1
CRETA SMART 1.6 16V FLEX AUT.,2018,1
RENEGADE STD 1.8 4X2 FLEX 16V,2020,1
YBR 125 FACTOR E,2015,1
Fox RUN 1.6 Flex 8V 5p,2016,1
FIT LX 1.4,2010,1
Astra 2.0 8v 3p,1999,1
FUSION 2.5L I-VCT FLEX,2013,1
Pajero TR4 2.0 Aut,2010,1
G-420 A 4x2 3-Eixos,2010,1
VIRTUS 1.6 MSI Flex 16V 5p Mec.,2020,1
CROSSFOX 1.6 Mi Total Flex 8V 5p,2013,1
YBR 125 K,2003,1
530 1.5 16V 103cv 4p,2014,1
UP! TAKE 1.0 T. FLEX 12V,2015,1
Frontier SV AT. CD 4x4 2.5 TB Dies. Aut.,2015,1
Renegade Trailhawk 2.0 4x4 TB Diesel Aut,2020,1
LOGAN ICONIC FLEX 1.6 16V 4P A,2019,1
HONDA/CIVIC LXS MT,2015,1
Uno Mille 4p,1998,1
Palio 1.0 Celebr. ECONOMY F.Flex 8V 2p,2012,1
HILLUX SW4 SRX,2023,1
XRE 300,2014,1
L200 Triton HPE 3.2 CD TB Int.Diesel Aut,2012,1
CG 125 FAN KS,2006,1
HILUX CD SRV 4X4 2.8 TDI DIESE,2019,1
Renegade Limited 1.8 4X2 Flex 16V Aut.,2017,1
HR 2.5 TCI HD RD,2010,1
Kombi Furgão 1.4 Mi Total Flex 8V,2012,1
RANGER XLS 2.3 16V,2008,1
TORO VOLCANO 2.0 16V 4X4 TB DI,2021,1
Outback 3.0 H6 SW 245cv Aut.,2006,1
328iA 2.0 TB 16V 4p,2012,1
DAILY CHASSI 35S14 2p (diesel),2011,1
Kansas 150,2011,1
ONIX PLUS 10MT LT4,2020,1
Accelo 1016 2p (diesel) (E5),2022,1
CHOPPER ROAD 150,2022,1
TRACKER PREMIER1.2 TURBO 12V F,2021,1
206 Presence 1.4 Flex 3p,2006,1
CRONOS 1.3 8V Flex,2021,1
SIENA ELX 1.4 MPI FIRE FLEX,2008,1
Atego 1729 S 2p (diesel) (E5),2013,1
TIGGO 2 LOOK 1.5 16V FLEX MEC.,2019,1
DUSTER Dynamique 2.0  Hi-Flex 16V Aut.,2016,1
YBR 125 FACTOR K,2014,1
HB20 SENSE 1.0 FLEX 12V MEC.,2019,1
XC 60 2.0 T5 240cv 5p,2012,1
Palio 1.0 2p,2016,1
STREET BOB FXDB,2014,1
Saveiro  Trendline 1.6 T.Flex 8V,2014,1
Ranger XLT 3.2 20V 4x4 CD Diesel Aut.,2019,1
SPACEFOX TREND 1.6 TOTAL FLEX,2014,1
CBR 900 RR Fire Blade,1998,1
KA GL 1.0i Zetec Rocam,2001,1
AIRCROSS Exclusive 1.6 Flex 16V 5p Aut.,2015,1
Renegade Sport 1.8 4x2 Flex 16V Aut.,2015,1
Passat CC 3.6 V6 FSI 300cv Tiptronic,2012,1
HB20S C.Plus/C.Style 1.6 Flex 16V Mec.4p,2014,1
EQUINOX PREMIER 1.5 TURBO 172C,2022,1
