seguradora_id,data_proposta,data_finalizada,modelo,fabricante,fabricacao,ano_modelo,case
74,2023-07-07,2023-07-07,TIGGO 3X PLUS 1.0 TURBO FLEX AUT.,CAOA CHERY,2021,2022,Aprovado
2,2023-07-07,2023-07-07,CG 150 FAN ESi,Honda,2010,2010,Aprovado
2,2023-07-07,2023-07-17,Mirage 150,KASINSKI,2011,2011,Aprovado
2,2023-07-07,2023-07-10,NINJA 650R 649cc,KAWASAKI,2022,2022,Aprovado
2,2023-07-07,2023-07-10,YZF R-3 321,YAMAHA,2019,2019,Aprovado
2,2023-07-07,2023-07-10,EV1 Sport 3000W (elétrica),Voltz,2021,2021,Aprovado
61,2023-07-07,2023-07-12,"","","","",Aprovado
2,2023-07-07,2023-07-11,L-1621 3-Eixos 2p (diesel),Mercedes-Benz,1995,1995,Aprovado
2,2023-07-07,2023-07-11,NXR 160 Bros ESDD FLEXone,Honda,2022,2022,Aprovado
2,2023-07-07,2023-07-10,CG 160 Start,Honda,2018,2018,Aprovado
2,2023-07-07,2023-07-07,CG 125 FAN,Honda,2007,2007,Aprovado
2,2023-07-07,2023-07-10,FZ25 250 FAZER FLEX,YAMAHA,2022,2022,Aprovado
2,2023-07-07,2023-07-10,JETTA Variant 2.5 20V 170cv Tiptronic,VW - VolksWagen,2010,2010,Aprovado
2,2023-07-07,2023-07-07,XJ6 N,YAMAHA,2012,2012,Aprovado
65,2023-07-07,2023-07-12,FASTBACK AUDACE 1.0 200 T. FLE,FIAT,2022,2023,Aprovado
65,2023-07-07,2023-07-10,JOURNEY CROSSROAD 3.6 V6,DODGE,2014,2015,Aprovado
2,2023-07-07,2023-07-10,YZF R-3 321,YAMAHA,2023,2024,Aprovado
65,2023-07-07,2023-07-11,KA 1.0 FLEX,FORD,2012,2013,Aprovado
65,2023-07-07,2023-07-11,DUSTER EXPRESSION 1.6 16V HI-F,RENAULT,2017,2018,Aprovado
65,2023-07-07,2023-07-10,MONTANA LS 1.4 ECONOFLEX,GM - CHEVROLET,2017,2017,Aprovado
2,2023-07-07,2023-07-11,Focus TITANIUM 2.0 16V Flex 5p Aut.,Ford,2016,2017,Aprovado
65,2023-07-07,2023-07-20,TIGGO 5X TXS 1.5 16V TURBO FLE,CHERY,2020,2021,Aprovado
65,2023-07-07,2023-07-13,YARIS XL SEDAN 1.5 FLEX 16V 4P,TOYOTA,2022,2023,Aprovado
2,2023-07-07,2023-07-10,XRE 190,Honda,2017,2017,Aprovado
65,2023-07-07,2023-07-14,ONIX HATCH LS 1.0 8V FLEXPOWER,GM - CHEVROLET,2015,2015,Aprovado
65,2023-07-07,2023-07-10,23.250 E 6X2,VOLKSWAGEN,2005,2005,Reprovado
65,2023-07-07,2023-07-10,AMAROK HIGHLINE CD 3.0 4X4 TB,VOLKSWAGEN,2018,2018,Aprovado
65,2023-07-07,2023-07-19,FH 13 460 GLOBETROTTER 6X2 (E5,VOLVO,2013,2013,Reprovado
65,2023-07-07,2023-07-17,ETIOS CROSS 1.5 FLEX 16V,TOYOTA,2013,2014,Aprovado
65,2023-07-07,2023-07-11,COROLLA XEI 2.0 FLEX,TOYOTA,2017,2018,Aprovado
65,2023-07-07,2023-07-20,SIENA ELX 1.4 MPI FIRE FLEX,FIAT,2008,2008,Reprovado
65,2023-07-07,2023-07-11,JETTA TRENDLINE 1.4 TSI 16V 4P,VOLKSWAGEN,2016,2016,Reprovado
65,2023-07-07,2023-07-12,COMPASS LONGITUDE 2.0 4X2 FLEX,JEEP,2021,2021,Aprovado
2,2023-07-07,2023-07-12,Cerato EX 2.0 16V Flex Aut.,Kia Motors,2019,2020,Aprovado
61,2023-07-07,2023-07-10,"","","","",Aprovado
2,2023-07-07,2023-07-10,NXR 125 Bros ES,Honda,2015,2015,Aprovado
2,2023-07-07,2023-07-10,CG 160 Start,Honda,2018,2018,Aprovado
2,2023-07-07,2023-07-10,CG 160 Start,Honda,2022,2023,Aprovado
2,2023-07-07,2023-07-10,XTZ 250 TENERE,YAMAHA,2015,2016,Aprovado
2,2023-07-07,2023-07-10,Civic Sedan LX 1.6 16V Aut. 4p,Honda,2000,2000,Aprovado
2,2023-07-07,2023-07-10,Punto BLACKMOTION 1.8 Flex 16V 5p.,Fiat,2014,2015,Aprovado
2,2023-07-07,2023-07-10,NXR 160 Bros ESDD FLEXone,Honda,2016,2017,Aprovado
2,2023-07-07,2023-07-10,GSX-R 750 W SRAD,Suzuki,2008,2009,Aprovado
2,2023-07-07,2023-07-10,CG 160 TITAN FLEXone,Honda,2022,2023,Aprovado
2,2023-07-07,2023-07-10,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,Toyota,2019,2020,Aprovado
2,2023-07-07,2023-07-11,XVS 650 DRAG STAR,YAMAHA,2003,2004,Aprovado
2,2023-07-07,2023-07-14,Fiesta 1.0 8V Flex 5p,Ford,2012,2013,Aprovado
2,2023-07-07,2023-07-10,XTZ 250 TENERE,YAMAHA,2017,2018,Aprovado
2,2023-07-07,2023-07-11,208 Active 1.2 Flex 12V 5p mec.,Peugeot,2017,2018,Aprovado
2,2023-07-07,2023-07-10,MultiStrada 1200 1198cc,DUCATI,2013,2013,Aprovado
2,2023-07-07,2023-07-07,CG 150 Start FLEXone,Honda,2015,2015,Aprovado
61,2023-07-07,2023-07-12,"","","","",Aprovado
2,2023-07-07,2023-07-13,Sportage EX 2.0 16V Flex Aut,Kia Motors,2011,2012,Aprovado
2,2023-07-07,2023-07-11,AMAROK Extreme CD 3.0 4x4 TB Dies. Aut.,VW - VolksWagen,2021,2021,Aprovado
2,2023-07-07,2023-07-11,XTZ 150 CROSSER Z FLEX,YAMAHA,2020,2020,Aprovado
2,2023-07-07,2023-07-13,YS 250 FAZER,YAMAHA,2010,2011,Aprovado
2,2023-07-07,2023-07-14,Ducato Minibus 2.3 T.Alto ME Diesel,Fiat,2015,2015,Aprovado
2,2023-07-07,2023-07-10,YBR 125 FACTOR K,YAMAHA,2012,2012,Aprovado
2,2023-07-07,2023-07-11,X1 SDRIVE 18i 2.0 16V 4x2 Aut.,BMW,2010,2011,Aprovado
2,2023-07-07,2023-07-11,Siena 1.0,Fiat,2004,2005,Aprovado
61,2023-07-07,2023-07-07,"","","","",Reprovado
53,2023-07-07,2023-07-07,"","","","",Aprovado
2,2023-07-07,2023-07-10,Fit EX 1.5 Flex Aut,Honda,2013,2014,Aprovado
2,2023-07-07,2023-07-10,XTZ 150 ED CROSSER,YAMAHA,2015,2015,Aprovado
2,2023-07-07,2023-07-10,SOFTAIL DELUXE FLSTN,HARLEY-DAVIDSON,2015,2015,Aprovado
2,2023-07-07,2023-07-10,Clio Authentique 1.0 Hi-Power 3p,Renault,2004,2005,Aprovado
67,2023-07-07,2023-07-07,"","","","",Aprovado
67,2023-07-07,2023-07-07,"","","","",Aprovado
2,2023-07-07,2023-07-10,CB 600F Hornet,Honda,2009,2009,Aprovado
2,2023-07-07,2023-07-10,MONTANA LS 1.4 ECONOFLEX 8V 2p,GM - Chevrolet,2013,2014,Aprovado
2,2023-07-07,2023-07-10,POP 110i,Honda,2017,2017,Aprovado
59,2023-07-07,2023-07-10,KWID OUTSID 2,Renault,2022,2023,Reprovado
2,2023-07-07,2023-07-10,Z 300,KAWASAKI,2018,2019,Aprovado
2,2023-07-07,2023-07-14,SANDERO Exp. S.Especial Flex 1.0 12V 5p,Renault,2018,2018,Aprovado
2,2023-07-07,2023-07-10,HB20 C.Plus 1.0,Hyundai,2019,2019,Aprovado
2,2023-07-07,2023-07-11,BIZ 110i,Honda,2019,2020,Aprovado
2,2023-07-07,2023-07-07,Opala Diplomata,GM - Chevrolet,1989,1989,Aprovado
65,2023-07-07,2023-07-13,PALIO ECONOMY 1.0 FIRE FLEX,FIAT,2010,2010,Aprovado
2,2023-07-07,2023-07-10,XTZ 250 LANDER 249cc,YAMAHA,2019,2020,Aprovado
65,2023-07-07,2023-07-10,KICKS SV 1.6 16V FLEXSTAR AUT.,NISSAN,2019,2020,Aprovado
65,2023-07-07,2023-07-13,DUSTER EXPRESSION1.6 FLEX 16V,RENAULT,2018,2019,Aprovado
65,2023-07-07,2023-07-10,FIT EXL 1.5 FLEX/FLEXONE 16V 5,HONDA,2014,2015,Aprovado
65,2023-07-07,2023-07-13,PRISMA SED. ADVANT. 1.0 8V FLE,GM - CHEVROLET,2014,2015,Aprovado
61,2023-07-07,2023-07-08,"","","","",Aprovado
65,2023-07-07,2023-07-20,TIGGO 8 TXS 1.6 TURBO TGDI AUT,CHERY,2021,2022,Aprovado
65,2023-07-07,2023-07-10,ONIX HATCH LT 1.0 8V FLEXPOWER,GM - CHEVROLET,2014,2014,Aprovado
65,2023-07-07,2023-07-10,VECTRA EXPRESSION 2.0 MPFI FLE,GM - CHEVROLET,2011,2011,Aprovado
65,2023-07-07,2023-07-11,KA 1.0 FLEX,FORD,2012,2013,Aprovado
65,2023-07-07,2023-07-19,XC40 T-5 MOMENTUM 2.0 252CV AW,VOLVO,2018,2019,Aprovado
2,2023-07-07,2023-07-08,CG 150 TITAN-KS,Honda,2008,2008,Aprovado
65,2023-07-07,2023-07-11,ASTRA HATCH ADVANTAGE 2.0 FLEX,GM - CHEVROLET,2008,2009,Aprovado
65,2023-07-07,2023-07-11,COROLLA XEI 2.0 FLEX,TOYOTA,2017,2018,Aprovado
2,2023-07-07,2023-07-10,CG 160 FAN Flex,Honda,2019,2019,Aprovado
65,2023-07-07,2023-07-14,HILUX SW4 SRX 4X4 2.8 TDI 16V,TOYOTA,2019,2019,Aprovado
2,2023-07-07,2023-07-11,ER-6n 650cc,KAWASAKI,2013,2014,Aprovado
2,2023-07-07,2023-07-12,CG 160 Start,Honda,2016,2016,Aprovado
2,2023-07-07,2023-07-10,Speed Twin 1200cc,TRIUMPH,2019,2020,Aprovado
2,2023-07-07,2023-07-13,FUSCA 1300,VW - VolksWagen,1980,1980,Aprovado
2,2023-07-07,2023-07-11,Fox City 1.0 Mi Total Flex 4p,VW - VolksWagen,2008,2009,Aprovado
2,2023-07-07,2023-07-11,T-Cross Comfortline 1.0 TSI Flex 5p Aut.,VW - VolksWagen,2019,2020,Aprovado
2,2023-07-07,2023-07-10,CG 160 TITAN FLEXone,Honda,2023,2023,Aprovado
2,2023-07-07,2023-07-10,BIZ 125 ES,Honda,2008,2008,Aprovado
2,2023-07-07,2023-07-11,Fit LX 1.4 16V Mec,Honda,2011,2012,Aprovado
2,2023-07-07,2023-07-10,SPIN LT 1.8 8V Econo.Flex 5p Aut.,GM - Chevrolet,2014,2014,Aprovado
2,2023-07-07,2023-07-11,Himalayan 411 EFI,Royal Enfield,2020,2021,Aprovado
2,2023-07-07,2023-07-10,NXR 160 Bros ESDD FLEXone,Honda,2022,2022,Aprovado
2,2023-07-07,2023-07-10,NMAX 160,YAMAHA,2019,2020,Aprovado
2,2023-07-07,2023-07-10,CG 160 FAN Flex,Honda,2017,2018,Aprovado
2,2023-07-07,2023-07-11,ELITE 125,Honda,2022,2022,Aprovado
2,2023-07-07,2023-07-10,NXR 150 Bros ES MIX,Honda,2012,2012,Aprovado
2,2023-07-07,2023-07-07,CG 125 CARGO,Honda,2018,2018,Aprovado
2,2023-07-07,2023-07-08,POP 110i,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-10,DL 1000 XT V-STROM,Suzuki,2018,2019,Aprovado
2,2023-07-07,2023-07-10,Citycom.300i,DAFRA,2015,2015,Aprovado
2,2023-07-07,2023-07-10,PCX 150,Honda,2016,2016,Aprovado
2,2023-07-07,2023-07-12,EcoSport FREESTYLE 1.6 16V Flex 5p,Ford,2014,2014,Aprovado
2,2023-07-07,2023-07-10,FZ25 250 FAZER FLEX,YAMAHA,2018,2019,Aprovado
2,2023-07-07,2023-07-10,NXR 160 Bros ESDD FLEXone,Honda,2020,2020,Aprovado
2,2023-07-07,2023-07-10,FZ25 250 FAZER FLEX,YAMAHA,2021,2021,Aprovado
2,2023-07-07,2023-07-07,NEXT 250cc,DAFRA,2012,2013,Aprovado
2,2023-07-07,2023-07-13,710,Mercedes-Benz,2009,2009,Aprovado
2,2023-07-07,2023-07-10,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-07,2023-07-11,HB20 Comf. 1.0,Hyundai,2016,2017,Aprovado
2,2023-07-07,2023-07-10,CB TWISTER 250cc,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-12,YS 250 FAZER,YAMAHA,2012,2013,Aprovado
2,2023-07-07,2023-07-07,POP 110i,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-10,Himalayan 411 EFI,Royal Enfield,2018,2019,Aprovado
2,2023-07-07,2023-07-10,MONTANA 1.4 8V Conquest ECONOFLEX  2p,GM - Chevrolet,2010,2010,Aprovado
2,2023-07-07,2023-07-10,Fit LX 1.4 16V Mec,Honda,2010,2011,Reprovado
59,2023-07-07,2023-07-10,HRV LX,Honda,2017,2017,Aprovado
2,2023-07-07,2023-07-10,31-320 E Constellation 6x4 3-Eixos 2p (d,VW - VolksWagen,2011,2011,Aprovado
2,2023-07-07,2023-07-10,Focus 1.6,Ford,2010,2011,Aprovado
2,2023-07-07,2023-07-10,Sorento 2.4 16V 174cv 4x2 Aut.,Kia Motors,2010,2011,Aprovado
2,2023-07-07,2023-07-14,Civic Sedan LX 1.6 16V Aut. 4p,Honda,1999,1999,Aprovado
2,2023-07-07,2023-07-12,XTZ 250 TENERE,YAMAHA,2010,2011,Reprovado
2,2023-07-07,2023-07-10,HB20 Comf. 1.0,Hyundai,2017,2018,Aprovado
2,2023-07-07,2023-07-10,Fit LXL 1.4 Mec,Honda,2009,2009,Aprovado
2,2023-07-07,2023-07-10,DK 150,HAOJUE,2018,2019,Aprovado
2,2023-07-07,2023-07-10,NMAX STAR WARS 160 ABS,YAMAHA,2020,2021,Aprovado
2,2023-07-07,2023-07-07,YBR 125 E,YAMAHA,2006,2006,Aprovado
65,2023-07-07,2023-07-10,CRV LX 2.0 16V 2WD,HONDA,2013,2013,Aprovado
65,2023-07-07,2023-07-10,ARGO DRIVE 1.0 6V FLEX,FIAT,2022,2022,Aprovado
65,2023-07-07,2023-07-11,ARGO DRIVE 1.3 8V FLEX,FIAT,2018,2019,Aprovado
65,2023-07-07,2023-07-10,HILUX SW4 SRX DIAMO. 4X4 2.8 T,TOYOTA,2019,2019,Aprovado
65,2023-07-07,2023-07-20,2500 LARAMIE 6.7 TDI CD 4X4 DI,RAM,2021,2021,Reprovado
65,2023-07-07,2023-07-10,ECOSPORT XLT 1.6 FLEX,FORD,2008,2009,Aprovado
65,2023-07-07,2023-07-11,HILUX SR D4-D 3.0 CD 4X4 TB D,TOYOTA,2015,2015,Reprovado
65,2023-07-07,2023-07-12,VOYAGE 1.6 MSI FLEX 8V 4P,VOLKSWAGEN,2018,2019,Aprovado
65,2023-07-07,2023-07-10,FOX COMFORTLINE 1.6 FLEX 8V,VOLKSWAGEN,2017,2017,Aprovado
65,2023-07-07,2023-07-14,206 SW ESCAPADE 1.6 16V FLEX,PEUGEOT,2006,2007,Aprovado
65,2023-07-07,2023-07-11,ETIOS XS 1.5 FLEX 16V   AUT,TOYOTA,2017,2018,Aprovado
65,2023-07-07,2023-07-13,2500 LARAMIE SLT 6.7 TDI CD 4X,RAM,2018,2018,Aprovado
65,2023-07-07,2023-07-20,SANDERO STEPWAY 1.6 16V HI-FLE,RENAULT,2011,2012,Reprovado
65,2023-07-07,2023-07-10,CAPTUR ICONIC 1.3 TB 16V FLEX,RENAULT,2021,2022,Aprovado
65,2023-07-07,2023-07-11,CRUZE HB SPORT LTZ 1.8 16V FLE,GM - CHEVROLET,2013,2013,Aprovado
65,2023-07-07,2023-07-18,ARGO DRIVE 1.3 8V FLEX,FIAT,2019,2019,Aprovado
2,2023-07-07,2023-07-10,CB TWISTER 250cc,Honda,2019,2019,Aprovado
65,2023-07-07,2023-07-14,HILUX CD SRX 4X4 2.8 TDI 16V D,TOYOTA,2022,2022,Aprovado
2,2023-07-07,2023-07-20,DAILY CHASSI 55C17 2p (dies.)(E5),IVECO,2014,2014,Aprovado
2,2023-07-07,2023-07-18,Silverado Conquest 4.2 Diesel Turbo,GM - Chevrolet,1998,1999,Aprovado
2,2023-07-07,2023-07-18,CG 160 TITAN FLEXone,Honda,2021,2022,Aprovado
2,2023-07-07,2023-07-10,CB 300F Twister Flex,Honda,2023,2023,Aprovado
2,2023-07-07,2023-07-10,Z 400,KAWASAKI,2021,2021,Aprovado
2,2023-07-07,2023-07-10,RAV4 2.5 SX Connect 4x4 Hybrid Aut.,Toyota,2022,2022,Aprovado
2,2023-07-07,2023-07-07,XJ6 N,YAMAHA,2013,2013,Aprovado
2,2023-07-07,2023-07-11,HB20 Unique 1.0 Flex 12V Mec.,Hyundai,2018,2019,Aprovado
2,2023-07-07,2023-07-10,Golf Sportline 1.6 Mi Total Flex 8V 4p,VW - VolksWagen,2010,2011,Aprovado
2,2023-07-07,2023-07-10,PCX 150,Honda,2021,2022,Aprovado
2,2023-07-07,2023-07-10,Ka 1.0 SE TiVCT Flex 5p,Ford,2020,2020,Aprovado
2,2023-07-07,2023-07-12,X4 XDRIVE 28i X-Line 2.0 Turbo 245cv Aut,BMW,2017,2017,Aprovado
2,2023-07-07,2023-07-11,ONIX HATCH LT 1.0 8V FlexPower 5p Mec.,GM - Chevrolet,2019,2019,Aprovado
3,2023-07-07,2023-07-10,EQUINOX PREMIER,CHEVROLET,2022,2022,Aprovado
2,2023-07-07,2023-07-07,CG 150 FAN ESDi Flex,Honda,2013,2013,Aprovado
2,2023-07-07,2023-07-10,Creta Attitude 1.6 16V Flex Aut.,Hyundai,2018,2019,Aprovado
2,2023-07-07,2023-07-11,FZ25 250 FAZER FLEX,YAMAHA,2021,2021,Aprovado
2,2023-07-07,2023-07-12,Clio RN Alizé 1.0 5p,Renault,2014,2014,Aprovado
2,2023-07-07,2023-07-11,CG 160 FAN Flex,Honda,2022,2022,Aprovado
80,2023-07-07,2023-07-10,"","","","",Aprovado
2,2023-07-07,2023-07-14,Strada Adventure 1.8 Flex CD,Fiat,2013,2013,Aprovado
2,2023-07-07,2023-07-10,HB20 Unique 1.0 Flex 12V Mec.,Hyundai,2018,2019,Reprovado
2,2023-07-07,2023-07-10,CG 160 TITAN FLEXone,Honda,2023,2023,Aprovado
2,2023-07-07,2023-07-10,YBR 150 FACTOR ED,YAMAHA,2023,2023,Aprovado
2,2023-07-07,2023-07-13,VERSA SV 1.6 16V FlexStart 4p Aut.,Nissan,2016,2017,Aprovado
2,2023-07-07,2023-07-10,CB TWISTER 250cc,Honda,2022,2022,Aprovado
61,2023-07-07,2023-07-07,"","","","",Aprovado
2,2023-07-07,2023-07-10,Picanto EX 1.0 mec,Kia Motors,2009,2010,Aprovado
2,2023-07-07,2023-07-10,ADV 150,Honda,2021,2022,Aprovado
2,2023-07-07,2023-07-17,i30 2.0 16V 145cv 5p Aut.,Hyundai,2009,2010,Aprovado
65,2023-07-07,2023-07-11,HB20 SEDAN 1.6 COMFORT PLUS,HYUNDAI,2014,2015,Aprovado
65,2023-07-07,2023-07-11,RENEGADE SPORT 1.8 4X2 FLEX 16,JEEP,2017,2017,Aprovado
65,2023-07-07,2023-07-11,LOGAN SEDAN EXPRESSION 1.0 16V,RENAULT,2013,2013,Reprovado
65,2023-07-07,2023-07-20,ETIOS CROSS 1.5 FLEX 16V,TOYOTA,2015,2016,Reprovado
65,2023-07-07,2023-07-12,POLO HIGHLINE 200 TSI 1.0 FLEX,VOLKSWAGEN,2018,2019,Aprovado
65,2023-07-07,2023-07-20,KA GL 1.0 MPI,FORD,2003,2003,Reprovado
65,2023-07-07,2023-07-19,KA 1.5 16V FLEX,FORD,2015,2015,Aprovado
61,2023-07-07,2023-07-07,"","","","",Aprovado
65,2023-07-07,2023-07-13,COROLLA CROSS XRE 2.0 16V FLEX,TOYOTA,2021,2022,Aprovado
65,2023-07-07,2023-07-20,PUNTO ESSENCE 1.6 FLEX,FIAT,2014,2014,Reprovado
65,2023-07-07,2023-07-10,NIVUS HIGHLINE 1.0 200 TSI FLE,VOLKSWAGEN,2022,2022,Aprovado
2,2023-07-07,2023-07-07,Kadett Turim,GM - Chevrolet,1996,1996,Aprovado
65,2023-07-07,2023-07-17,SENTRA SV 2.0 FLEX 16V,NISSAN,2014,2015,Aprovado
65,2023-07-07,2023-07-10,C3 GLX 1.4 FLEX,CITROEN,2011,2011,Aprovado
2,2023-07-07,2023-07-11,Axor 2544 S 6x2 2p (diesel) (E5),Mercedes-Benz,2018,2018,Reprovado
65,2023-07-07,2023-07-11,POLO 1.6 MSI TOTAL FLEX 16V 4P,VOLKSWAGEN,2019,2020,Reprovado
2,2023-07-07,2023-07-10,Renegade 75 Anos 2.0 4X4 TB Diesel Aut.,Jeep,2016,2016,Aprovado
2,2023-07-07,2023-07-17,NC 700 X,Honda,2013,2014,Aprovado
2,2023-07-07,2023-07-12,CB TWISTER 250cc,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-07,Mondeo GLX 2.0 4p e 5p,Ford,1997,1997,Aprovado
3,2023-07-07,2023-07-10,HB20S C.Style/C.Plus1.6 Flex 16V Aut. 4p,Hyundai,2015,2015,Aprovado
2,2023-07-07,2023-07-10,TRIDENT 660,TRIUMPH,2023,2023,Aprovado
2,2023-07-07,2023-07-17,CG 160 FAN Flex,Honda,2023,2023,Aprovado
2,2023-07-07,2023-07-07,Corsa Super 1.0 MPFI,GM - Chevrolet,1996,1996,Aprovado
2,2023-07-07,2023-07-10,Sportage EX 2.0 16V Aut,Kia Motors,2009,2010,Aprovado
2,2023-07-07,2023-07-07,LEAD 110,Honda,2010,2010,Aprovado
2,2023-07-07,2023-07-13,S10 P-Up Advantage 2.4 MPFI F.Power CS,GM - Chevrolet,2008,2009,Aprovado
2,2023-07-07,2023-07-10,AMAROK SE CD 2.0 16V TDI 4x4 Diesel,VW - VolksWagen,2013,2013,Aprovado
61,2023-07-07,2023-07-14,"","","","",Aprovado
2,2023-07-07,2023-07-10,CG 160 TITAN FLEXone,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-11,V260 2.0 16V Diesel,JAC,2018,2019,Aprovado
65,2023-07-07,2023-07-17,HB20 COMFORT 1.0 FLEX,HYUNDAI,2013,2013,Aprovado
2,2023-07-07,2023-07-10,TIGER 800 XRx,TRIUMPH,2017,2018,Aprovado
73,2023-07-07,2023-07-20,"","","","",Reprovado
2,2023-07-07,2023-07-11,HB20 Vision 1.0 Flex 12V Mec.,Hyundai,2021,2022,Aprovado
2,2023-07-07,2023-07-10,APACHE RTR 200cc,DAFRA,2019,2020,Aprovado
61,2023-07-07,2023-07-07,"","","","",Aprovado
2,2023-07-07,2023-07-10,BIZ 110i,Honda,2022,2022,Aprovado
2,2023-07-07,2023-07-10,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,Toyota,2007,2007,Aprovado
2,2023-07-07,2023-07-10,ASX 2.0 16V 160cv Aut.,Mitsubishi,2013,2013,Aprovado
65,2023-07-07,2023-07-17,SANDERO EXPRESSION HI-POWER 1.,RENAULT,2016,2017,Reprovado
65,2023-07-07,2023-07-11,IX35 2.0 16V 2WD FLEX AUT.,HYUNDAI,2018,2019,Aprovado
65,2023-07-07,2023-07-10,AMAROK COMFOR. CD 2.0 TDI 4X4,VOLKSWAGEN,2019,2019,Aprovado
65,2023-07-07,2023-07-13,COMPASS TRAILHAWK 2.0 4X4 DIES,JEEP,2021,2021,Aprovado
65,2023-07-07,2023-07-10,COROLLA XEI 2.0 FLEX,TOYOTA,2020,2021,Aprovado
65,2023-07-07,2023-07-13,TORO ULTRA 2.0 16V 4X4 DIESEL,FIAT,2020,2020,Aprovado
2,2023-07-07,2023-07-10,ER-6n 650cc,KAWASAKI,2010,2010,Aprovado
2,2023-07-07,2023-07-10,Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.,Toyota,2016,2016,Aprovado
2,2023-07-07,2023-07-10,PRISMA Sed. Joy 1.0 8v FlexPower,GM - Chevrolet,2019,2019,Aprovado
65,2023-07-07,2023-07-11,TUCSON 2.0 16V,HYUNDAI,2006,2006,Aprovado
2,2023-07-07,2023-07-10,JETTA Comfort. 250 TSI 1.4 Flex 16v Aut.,VW - VolksWagen,2020,2020,Aprovado
65,2023-07-07,2023-07-20,HILUX SW4 SRV D4-D 4X4 3.0 TDI,TOYOTA,2012,2013,Reprovado
2,2023-07-07,2023-07-10,ONIX HATCH LTZ 1.4 8V FlexPower 5p Mec.,GM - Chevrolet,2018,2019,Aprovado
65,2023-07-07,2023-07-13,FUSION TITANIUM AWD 2.0 16V GT,FORD,2014,2015,Aprovado
65,2023-07-07,2023-07-20,SIENA 1.0 FIRE FLEX,FIAT,2006,2007,Reprovado
2,2023-07-07,2023-07-10,Hilux CD SR 4x2 2.7 16V Flex aut,Toyota,2019,2020,Aprovado
65,2023-07-07,2023-07-11,IX35 GLS 2.0 16V 2WD FLEX AUT.,HYUNDAI,2013,2014,Aprovado
65,2023-07-07,2023-07-14,ARRIZO 6 PRO 1.5 TURBO FLEX AU,CAOA CHERY,2021,2022,Aprovado
65,2023-07-07,2023-07-10,ACCELO 1016 (E5),MERCEDES BENZ,2022,2022,Aprovado
65,2023-07-07,2023-07-10,UNO WAY CELEB. 1.0 EVO FIRE FL,FIAT,2011,2012,Aprovado
65,2023-07-07,2023-07-11,ARGO DRIVE 1.0 6V FLEX,FIAT,2020,2021,Aprovado
65,2023-07-07,2023-07-10,POLO HIGHLINE TSI 1.0 FLEX 12V,VOLKSWAGEN,2022,2023,Aprovado
65,2023-07-07,2023-07-10,ONIX HATCH JOY 1.0 8V FLEX .,GM - CHEVROLET,2019,2019,Aprovado
65,2023-07-07,2023-07-14,FH 13 460 6X2 (E5),VOLVO,2019,2020,Aprovado
2,2023-07-07,2023-07-11,PRISMA Sed. Joy 1.0 8v FlexPower,GM - Chevrolet,2018,2018,Aprovado
2,2023-07-07,2023-07-10,YBR 150 FACTOR ED,YAMAHA,2019,2019,Aprovado
2,2023-07-07,2023-07-11,YBR 125 FACTOR E,YAMAHA,2009,2010,Aprovado
61,2023-07-07,2023-07-08,"","","","",Reprovado
61,2023-07-07,2023-07-08,"","","","",Aprovado
2,2023-07-07,2023-07-10,CG 160 FAN ESDi FLEXONE,Honda,2017,2017,Aprovado
2,2023-07-07,2023-07-10,Civic Coupé Si 2.4 16V 206cv Mec. 2p,Honda,2015,2015,Aprovado
2,2023-07-07,2023-07-11,EcoSport SE 1.6 16V Flex 5p Aut.,Ford,2016,2017,Aprovado
2,2023-07-07,2023-07-10,MT-03 321,YAMAHA,2020,2021,Aprovado
2,2023-07-07,2023-07-12,BIZ 125 ES Mix F.Injection,Honda,2011,2011,Aprovado
2,2023-07-07,2023-07-10,CG 150 FAN Esi Flex,Honda,2012,2012,Aprovado
2,2023-07-07,2023-07-10,F-1000 S. S. Diesel  Turbo,Ford,1992,1993,Aprovado
2,2023-07-07,2023-07-11,NXR 160 Bros ESDD FLEXone,Honda,2021,2021,Aprovado
2,2023-07-07,2023-07-10,MAXSYM 400i,DAFRA,2015,2016,Aprovado
2,2023-07-07,2023-07-07,KA 1.0i Zetec Rocam,Ford,2000,2000,Aprovado
2,2023-07-07,2023-07-10,YS 150 Fazer SED,YAMAHA,2020,2021,Aprovado
2,2023-07-07,2023-07-11,HB20 Premium 1.6 Flex 16V Aut.,Hyundai,2013,2013,Reprovado
2,2023-07-07,2023-07-08,XJ6 N,YAMAHA,2012,2012,Aprovado
2,2023-07-07,2023-07-10,YS 150 Fazer SED,YAMAHA,2018,2018,Aprovado
2,2023-07-07,2023-07-10,MONSTER 797,DUCATI,2019,2020,Aprovado
